CPC Model
All Time
Campaign,Start date,End date,Campaign type,Search keyword,Keyword max CPC,Currency,Keyword ID,Keyword/Placement,Day,Day of week,Week,Search keyword max. CPM,Cost,Avg. CPC
Winter Boots - Search Ads + Keywords,2019-10-22,2020-03-31,Search Network with Display Select,mens ankle boots,0.00,CAD,694473903,mens ankle boots,2019-12-12,Thursday,"Week of Dec 9, 2019",0.00,0.00,0.00
Winter Boots - Search Ads + Keywords,2019-10-22,2020-03-31,Search Network with Display Select,winter ankle boots,0.00,CAD,2641239074,winter ankle boots,2019-12-12,Thursday,"Week of Dec 9, 2019",0.00,0.00,0.00
Winter Boots - Search Ads + Keywords,2019-10-22,2020-03-31,Search Network with Display Select,winter boots,0.00,CAD,11380721,winter boots,2019-12-12,Thursday,"Week of Dec 9, 2019",0.00,5.67,1.89
Winter Boots - Search Ads + Keywords,2019-10-22,2020-03-31,Search Network with Display Select,long boots,0.78,CAD,106902359,long boots,2019-12-12,Thursday,"Week of Dec 9, 2019",0.01,0.00,0.00
Winter Boots - Search Ads + Keywords,2019-10-22,2020-03-31,Search Network with Display Select,winter boots women,0.00,CAD,128229215,winter boots women,2019-12-12,Thursday,"Week of Dec 9, 2019",0.00,0.00,0.00
Winter Boots - Search Ads + Keywords,2019-10-22,2020-03-31,Search Network with Display Select,ladies winter boots,0.00,CAD,445909458,ladies winter boots,2019-12-12,Thursday,"Week of Dec 9, 2019",0.00,0.00,0.00
Winter Boots - Search Ads + Keywords,2019-10-22,2020-03-31,Search Network with Display Select,womens fall boots,0.00,CAD,508711929,womens fall boots,2019-12-12,Thursday,"Week of Dec 9, 2019",0.00,0.99,0.99
Winter Boots - Search Ads + Keywords,2019-10-22,2020-03-31,Search Network with Display Select,winter ankle boots,0.78,CAD,2641239074,winter ankle boots,2019-12-12,Thursday,"Week of Dec 9, 2019",0.01,0.00,0.00
Winter Boots - Search Ads + Keywords,2019-10-22,2020-03-31,Search Network with Display Select,long boots for women,0.00,CAD,3527279686,long boots for women,2019-12-12,Thursday,"Week of Dec 9, 2019",0.00,4.23,2.12
Winter Boots - Search Ads + Keywords,2019-10-22,2020-03-31,Search Network with Display Select,tall boots on sale,0.78,CAD,295232613550,tall boots on sale,2019-12-12,Thursday,"Week of Dec 9, 2019",0.01,0.00,0.00
Winter Boots - Search Ads + Keywords,2019-10-22,2020-03-31,Search Network with Display Select,buy shoes online,0.00,CAD,68100671,buy shoes online,2019-12-13,Friday,"Week of Dec 9, 2019",0.00,0.00,0.00
Winter Boots - Search Ads + Keywords,2019-10-22,2020-03-31,Search Network with Display Select,mens boots,0.00,CAD,76102640,mens boots,2019-12-13,Friday,"Week of Dec 9, 2019",0.00,0.00,0.00
Winter Boots - Search Ads + Keywords,2019-10-22,2020-03-31,Search Network with Display Select,womens boots,0.00,CAD,92377050,womens boots,2019-12-13,Friday,"Week of Dec 9, 2019",0.00,2.41,2.41
Winter Boots - Search Ads + Keywords,2019-10-22,2020-03-31,Search Network with Display Select,ladies tall boots,0.00,CAD,295552214809,ladies tall boots,2019-12-13,Friday,"Week of Dec 9, 2019",0.00,0.00,0.00
Winter Boots - Search Ads + Keywords,2019-10-22,2020-03-31,Search Network with Display Select,footwear online,0.00,CAD,296828120153,footwear online,2019-12-13,Friday,"Week of Dec 9, 2019",0.00,0.00,0.00
Winter Boots - Search Ads + Keywords,2019-10-22,2020-03-31,Search Network with Display Select,mens ankle boots,0.00,CAD,694473903,mens ankle boots,2019-12-13,Friday,"Week of Dec 9, 2019",0.00,0.00,0.00
Winter Boots - Search Ads + Keywords,2019-10-22,2020-03-31,Search Network with Display Select,winter boots women,0.00,CAD,128229215,winter boots women,2019-12-13,Friday,"Week of Dec 9, 2019",0.00,0.00,0.00
Winter Boots - Search Ads + Keywords,2019-10-22,2020-03-31,Search Network with Display Select,long boots for women,0.00,CAD,3527279686,long boots for women,2019-12-13,Friday,"Week of Dec 9, 2019",0.00,1.10,1.10
Winter Boots - Search Ads + Keywords,2019-10-22,2020-03-31,Search Network with Display Select,tall boots on sale,0.78,CAD,295232613550,tall boots on sale,2019-12-13,Friday,"Week of Dec 9, 2019",0.01,2.80,2.80
Winter Boots - Search Ads + Keywords,2019-10-22,2020-03-31,Search Network with Display Select,warm winter boots,0.78,CAD,295743757900,warm winter boots,2019-12-13,Friday,"Week of Dec 9, 2019",0.01,0.00,0.00
Winter Boots - Search Ads + Keywords,2019-10-22,2020-03-31,Search Network with Display Select,waterproof winter boots,0.00,CAD,302160065025,waterproof winter boots,2019-12-13,Friday,"Week of Dec 9, 2019",0.00,0.00,0.00
Winter Boots - Search Ads + Keywords,2019-10-22,2020-03-31,Search Network with Display Select,buy shoes online,0.00,CAD,68100671,buy shoes online,2019-12-14,Saturday,"Week of Dec 9, 2019",0.00,0.00,0.00
Winter Boots - Search Ads + Keywords,2019-10-22,2020-03-31,Search Network with Display Select,boots online,0.00,CAD,94412584,boots online,2019-12-14,Saturday,"Week of Dec 9, 2019",0.00,0.00,0.00
Winter Boots - Search Ads + Keywords,2019-10-22,2020-03-31,Search Network with Display Select,boots online shopping,0.00,CAD,155471384,boots online shopping,2019-12-14,Saturday,"Week of Dec 9, 2019",0.00,0.00,0.00
Winter Boots - Search Ads + Keywords,2019-10-22,2020-03-31,Search Network with Display Select,ladies tall boots,0.00,CAD,295552214809,ladies tall boots,2019-12-14,Saturday,"Week of Dec 9, 2019",0.00,0.00,0.00
Winter Boots - Search Ads + Keywords,2019-10-22,2020-03-31,Search Network with Display Select,footwear online,0.00,CAD,296828120153,footwear online,2019-12-14,Saturday,"Week of Dec 9, 2019",0.00,0.00,0.00
Winter Boots - Search Ads + Keywords,2019-10-22,2020-03-31,Search Network with Display Select,long boots sale,0.00,CAD,298615523497,long boots sale,2019-12-14,Saturday,"Week of Dec 9, 2019",0.00,0.66,0.66
Winter Boots - Search Ads + Keywords,2019-10-22,2020-03-31,Search Network with Display Select,tall fall boots,0.00,CAD,300522300697,tall fall boots,2019-12-14,Saturday,"Week of Dec 9, 2019",0.00,1.09,1.09
Winter Boots - Search Ads + Keywords,2019-10-22,2020-03-31,Search Network with Display Select,mens winter boots,0.00,CAD,128229415,mens winter boots,2019-12-14,Saturday,"Week of Dec 9, 2019",0.00,0.00,0.00
Winter Boots - Search Ads + Keywords,2019-10-22,2020-03-31,Search Network with Display Select,mens winter boots sale,0.78,CAD,299213631534,mens winter boots sale,2019-12-14,Saturday,"Week of Dec 9, 2019",0.01,0.00,0.00
Winter Boots - Search Ads + Keywords,2019-10-22,2020-03-31,Search Network with Display Select,tall leather boots,0.78,CAD,106759779,tall leather boots,2019-12-14,Saturday,"Week of Dec 9, 2019",0.01,0.00,0.00
Winter Boots - Search Ads + Keywords,2019-10-22,2020-03-31,Search Network with Display Select,womens fall boots,0.00,CAD,508711929,womens fall boots,2019-12-14,Saturday,"Week of Dec 9, 2019",0.00,0.00,0.00
Winter Boots - Search Ads + Keywords,2019-10-22,2020-03-31,Search Network with Display Select,winter ankle boots,0.78,CAD,2641239074,winter ankle boots,2019-12-14,Saturday,"Week of Dec 9, 2019",0.01,0.00,0.00
Winter Boots - Search Ads + Keywords,2019-10-22,2020-03-31,Search Network with Display Select,warm winter boots,0.78,CAD,295743757900,warm winter boots,2019-12-14,Saturday,"Week of Dec 9, 2019",0.01,0.00,0.00
Winter Boots - Search Ads + Keywords,2019-10-22,2020-03-31,Search Network with Display Select,womens boots,0.00,CAD,92377050,womens boots,2019-12-15,Sunday,"Week of Dec 9, 2019",0.00,1.80,0.90
Winter Boots - Search Ads + Keywords,2019-10-22,2020-03-31,Search Network with Display Select,buy boots online,0.00,CAD,281920994,buy boots online,2019-12-15,Sunday,"Week of Dec 9, 2019",0.00,0.00,0.00
Winter Boots - Search Ads + Keywords,2019-10-22,2020-03-31,Search Network with Display Select,ladies tall boots,0.00,CAD,295552214809,ladies tall boots,2019-12-15,Sunday,"Week of Dec 9, 2019",0.00,3.08,0.77
Winter Boots - Search Ads + Keywords,2019-10-22,2020-03-31,Search Network with Display Select,tall fall boots,0.00,CAD,300522300697,tall fall boots,2019-12-15,Sunday,"Week of Dec 9, 2019",0.00,0.00,0.00
Winter Boots - Search Ads + Keywords,2019-10-22,2020-03-31,Search Network with Display Select,mens winter boots,0.00,CAD,128229415,mens winter boots,2019-12-15,Sunday,"Week of Dec 9, 2019",0.00,0.00,0.00
Winter Boots - Search Ads + Keywords,2019-10-22,2020-03-31,Search Network with Display Select,mens winter boots sale,0.78,CAD,299213631534,mens winter boots sale,2019-12-15,Sunday,"Week of Dec 9, 2019",0.01,0.00,0.00
Winter Boots - Search Ads + Keywords,2019-10-22,2020-03-31,Search Network with Display Select,winter boots,0.00,CAD,11380721,winter boots,2019-12-15,Sunday,"Week of Dec 9, 2019",0.00,5.42,0.90
Winter Boots - Search Ads + Keywords,2019-10-22,2020-03-31,Search Network with Display Select,long boots,0.78,CAD,106902359,long boots,2019-12-15,Sunday,"Week of Dec 9, 2019",0.01,0.00,0.00
Winter Boots - Search Ads + Keywords,2019-10-22,2020-03-31,Search Network with Display Select,womens winter boots,0.00,CAD,109762897,womens winter boots,2019-12-15,Sunday,"Week of Dec 9, 2019",0.00,0.00,0.00
Winter Boots - Search Ads + Keywords,2019-10-22,2020-03-31,Search Network with Display Select,ladies winter boots,0.00,CAD,445909458,ladies winter boots,2019-12-15,Sunday,"Week of Dec 9, 2019",0.00,0.00,0.00
Winter Boots - Search Ads + Keywords,2019-10-22,2020-03-31,Search Network with Display Select,tall boots on sale,0.78,CAD,295232613550,tall boots on sale,2019-12-15,Sunday,"Week of Dec 9, 2019",0.01,0.00,0.00
Winter Boots - Search Ads + Keywords,2019-10-22,2020-03-31,Search Network with Display Select,warm winter boots,0.78,CAD,295743757900,warm winter boots,2019-12-15,Sunday,"Week of Dec 9, 2019",0.01,0.00,0.00
Winter Boots - Search Ads + Keywords,2019-10-22,2020-03-31,Search Network with Display Select,tall boots for women,0.78,CAD,295990744011,tall boots for women,2019-12-15,Sunday,"Week of Dec 9, 2019",0.01,0.00,0.00
Winter Boots - Search Ads + Keywords,2019-10-22,2020-03-31,Search Network with Display Select,best winter boots for women,0.78,CAD,298397001506,best winter boots for women,2019-12-15,Sunday,"Week of Dec 9, 2019",0.01,1.76,1.76
Winter Boots - Search Ads + Keywords,2019-10-22,2020-03-31,Search Network with Display Select,waterproof winter boots,0.00,CAD,302160065025,waterproof winter boots,2019-12-15,Sunday,"Week of Dec 9, 2019",0.00,0.00,0.00
Winter Boots - Search Ads + Keywords,2019-10-22,2020-03-31,Search Network with Display Select,mens boots,0.00,CAD,76102640,mens boots,2019-12-16,Monday,"Week of Dec 16, 2019",0.00,0.00,0.00
Winter Boots - Search Ads + Keywords,2019-10-22,2020-03-31,Search Network with Display Select,best boots for men,0.00,CAD,7723118150,best boots for men,2019-12-16,Monday,"Week of Dec 16, 2019",0.00,0.00,0.00
Winter Boots - Search Ads + Keywords,2019-10-22,2020-03-31,Search Network with Display Select,footwear online,0.00,CAD,296828120153,footwear online,2019-12-16,Monday,"Week of Dec 16, 2019",0.00,0.00,0.00
Winter Boots - Search Ads + Keywords,2019-10-22,2020-03-31,Search Network with Display Select,tall fall boots,0.00,CAD,300522300697,tall fall boots,2019-12-16,Monday,"Week of Dec 16, 2019",0.00,0.00,0.00
Winter Boots - Search Ads + Keywords,2019-10-22,2020-03-31,Search Network with Display Select,"mens leather boots""",0.00,CAD,831776985521,"mens leather boots""",2019-12-16,Monday,"Week of Dec 16, 2019",0.00,0.00,0.00
Winter Boots - Search Ads + Keywords,2019-10-22,2020-03-31,Search Network with Display Select,mens ankle boots,0.00,CAD,694473903,mens ankle boots,2019-12-16,Monday,"Week of Dec 16, 2019",0.00,0.00,0.00
Winter Boots - Search Ads + Keywords,2019-10-22,2020-03-31,Search Network with Display Select,winter boots,0.00,CAD,11380721,winter boots,2019-12-16,Monday,"Week of Dec 16, 2019",0.00,9.09,1.14
Winter Boots - Search Ads + Keywords,2019-10-22,2020-03-31,Search Network with Display Select,tall leather boots,0.78,CAD,106759779,tall leather boots,2019-12-16,Monday,"Week of Dec 16, 2019",0.01,0.00,0.00
Winter Boots - Search Ads + Keywords,2019-10-22,2020-03-31,Search Network with Display Select,womens winter boots,0.00,CAD,109762897,womens winter boots,2019-12-16,Monday,"Week of Dec 16, 2019",0.00,0.88,0.88
Winter Boots - Search Ads + Keywords,2019-10-22,2020-03-31,Search Network with Display Select,winter boots women,0.00,CAD,128229215,winter boots women,2019-12-16,Monday,"Week of Dec 16, 2019",0.00,0.00,0.00
Winter Boots - Search Ads + Keywords,2019-10-22,2020-03-31,Search Network with Display Select,womens fall boots,0.00,CAD,508711929,womens fall boots,2019-12-16,Monday,"Week of Dec 16, 2019",0.00,0.00,0.00
Winter Boots - Search Ads + Keywords,2019-10-22,2020-03-31,Search Network with Display Select,long boots for women,0.00,CAD,3527279686,long boots for women,2019-12-16,Monday,"Week of Dec 16, 2019",0.00,0.00,0.00
Winter Boots - Search Ads + Keywords,2019-10-22,2020-03-31,Search Network with Display Select,tall boots on sale,0.78,CAD,295232613550,tall boots on sale,2019-12-16,Monday,"Week of Dec 16, 2019",0.01,0.00,0.00
Winter Boots - Search Ads + Keywords,2019-10-22,2020-03-31,Search Network with Display Select,warm winter boots,0.78,CAD,295743757900,warm winter boots,2019-12-16,Monday,"Week of Dec 16, 2019",0.01,0.00,0.00
Winter Boots - Search Ads + Keywords,2019-10-22,2020-03-31,Search Network with Display Select,tall boots for women,0.78,CAD,295990744011,tall boots for women,2019-12-16,Monday,"Week of Dec 16, 2019",0.01,0.00,0.00
Winter Boots - Search Ads + Keywords,2019-10-22,2020-03-31,Search Network with Display Select,waterproof winter boots,0.00,CAD,302160065025,waterproof winter boots,2019-12-16,Monday,"Week of Dec 16, 2019",0.00,0.00,0.00
Winter Boots - Search Ads + Keywords,2019-10-22,2020-03-31,Search Network with Display Select,stylish winter boots,0.78,CAD,307803166015,stylish winter boots,2019-12-16,Monday,"Week of Dec 16, 2019",0.01,0.00,0.00
Winter Boots - Search Ads + Keywords,2019-10-22,2020-03-31,Search Network with Display Select,buy shoes online,0.00,CAD,68100671,buy shoes online,2019-12-17,Tuesday,"Week of Dec 16, 2019",0.00,0.00,0.00
Winter Boots - Search Ads + Keywords,2019-10-22,2020-03-31,Search Network with Display Select,mens boots,0.00,CAD,76102640,mens boots,2019-12-17,Tuesday,"Week of Dec 16, 2019",0.00,3.20,3.20
Winter Boots - Search Ads + Keywords,2019-10-22,2020-03-31,Search Network with Display Select,womens boots,0.00,CAD,92377050,womens boots,2019-12-17,Tuesday,"Week of Dec 16, 2019",0.00,0.00,0.00
Winter Boots - Search Ads + Keywords,2019-10-22,2020-03-31,Search Network with Display Select,ladies boots,0.00,CAD,92377070,ladies boots,2019-12-17,Tuesday,"Week of Dec 16, 2019",0.00,0.00,0.00
Winter Boots - Search Ads + Keywords,2019-10-22,2020-03-31,Search Network with Display Select,boots online shopping,0.00,CAD,155471384,boots online shopping,2019-12-17,Tuesday,"Week of Dec 16, 2019",0.00,0.00,0.00
Winter Boots - Search Ads + Keywords,2019-10-22,2020-03-31,Search Network with Display Select,ladies tall boots,0.00,CAD,295552214809,ladies tall boots,2019-12-17,Tuesday,"Week of Dec 16, 2019",0.00,0.00,0.00
Winter Boots - Search Ads + Keywords,2019-10-22,2020-03-31,Search Network with Display Select,long boots sale,0.00,CAD,298615523497,long boots sale,2019-12-17,Tuesday,"Week of Dec 16, 2019",0.00,0.00,0.00
Winter Boots - Search Ads + Keywords,2019-10-22,2020-03-31,Search Network with Display Select,mens ankle boots,0.00,CAD,694473903,mens ankle boots,2019-12-17,Tuesday,"Week of Dec 16, 2019",0.00,0.00,0.00
Winter Boots - Search Ads + Keywords,2019-10-22,2020-03-31,Search Network with Display Select,winter boots,0.00,CAD,11380721,winter boots,2019-12-17,Tuesday,"Week of Dec 16, 2019",0.00,1.81,0.90
Winter Boots - Search Ads + Keywords,2019-10-22,2020-03-31,Search Network with Display Select,ankle boots,0.00,CAD,103628585,ankle boots,2019-12-17,Tuesday,"Week of Dec 16, 2019",0.00,0.00,0.00
Winter Boots - Search Ads + Keywords,2019-10-22,2020-03-31,Search Network with Display Select,tall leather boots,0.78,CAD,106759779,tall leather boots,2019-12-17,Tuesday,"Week of Dec 16, 2019",0.01,0.00,0.00
Winter Boots - Search Ads + Keywords,2019-10-22,2020-03-31,Search Network with Display Select,ladies winter boots,0.00,CAD,445909458,ladies winter boots,2019-12-17,Tuesday,"Week of Dec 16, 2019",0.00,0.00,0.00
Winter Boots - Search Ads + Keywords,2019-10-22,2020-03-31,Search Network with Display Select,winter ankle boots,0.78,CAD,2641239074,winter ankle boots,2019-12-17,Tuesday,"Week of Dec 16, 2019",0.01,0.00,0.00
Winter Boots - Search Ads + Keywords,2019-10-22,2020-03-31,Search Network with Display Select,tall boots on sale,0.78,CAD,295232613550,tall boots on sale,2019-12-17,Tuesday,"Week of Dec 16, 2019",0.01,0.00,0.00
Winter Boots - Search Ads + Keywords,2019-10-22,2020-03-31,Search Network with Display Select,best winter boots for women,0.78,CAD,298397001506,best winter boots for women,2019-12-17,Tuesday,"Week of Dec 16, 2019",0.01,0.00,0.00
Winter Boots - Search Ads + Keywords,2019-10-22,2020-03-31,Search Network with Display Select,waterproof winter boots,0.00,CAD,302160065025,waterproof winter boots,2019-12-17,Tuesday,"Week of Dec 16, 2019",0.00,0.00,0.00
Winter Boots - Search Ads + Keywords,2019-10-22,2020-03-31,Search Network with Display Select,stylish winter boots,0.78,CAD,307803166015,stylish winter boots,2019-12-17,Tuesday,"Week of Dec 16, 2019",0.01,0.00,0.00
Winter Boots - Search Ads + Keywords,2019-10-22,2020-03-31,Search Network with Display Select,buy shoes online,0.00,CAD,68100671,buy shoes online,2019-12-18,Wednesday,"Week of Dec 16, 2019",0.00,0.00,0.00
Winter Boots - Search Ads + Keywords,2019-10-22,2020-03-31,Search Network with Display Select,mens boots,0.00,CAD,76102640,mens boots,2019-12-18,Wednesday,"Week of Dec 16, 2019",0.00,1.49,0.74
Winter Boots - Search Ads + Keywords,2019-10-22,2020-03-31,Search Network with Display Select,footwear online,0.00,CAD,296828120153,footwear online,2019-12-18,Wednesday,"Week of Dec 16, 2019",0.00,0.00,0.00
Winter Boots - Search Ads + Keywords,2019-10-22,2020-03-31,Search Network with Display Select,winter boots,0.00,CAD,11380721,winter boots,2019-12-18,Wednesday,"Week of Dec 16, 2019",0.00,2.54,1.27
